ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
611	4,6,5	12,28,50	4,33,7	91,212,69	228	149
612	4,5,5	0,2,0	4,32,6	2,3,2	224	149
613	7,13,5	2,16,8	0,4,1	14,8,7	240	149
614	2,4,0	26,31,6	1,1,1	15,51,22	227	149
615	11,14,18	176,242,182	9,8,5	179,296,130	253	149
618	4,9,8	0,8,1	10,16,3	3,3,5	259	149
620	1677,1626,1813	12180,11160,11860	700,1457,722	20937,42103,20209	261	149
621	2156,2081,2323	24502,21075,22553	1257,2763,1371	20482,45497,21407	272	149
622	0,5,1	4,11,5	1,2,0	4,6,1	298	149
623	20,30,21	3,0,1	20,30,15	3,10,11	225	149
625	4,0,1	4,7,4	10,3,2	11,5,5	298	149
627	8,10,6	64,117,85	1,4,7	56,124,49	298	149
629	138,163,197	0,0,0	193,222,136	0,1,0	221	149
630	115,176,123	1193,1910,1604	15,67,40	442,936,486	298	149
633	2,6,7	148,199,150	1,4,3	179,180,117	232	149
634	23,32,38	60,78,71	34,50,21	158,151,104	254	149
635	1,6,1	0,1,2	0,4,1	0,0,1	280	149
637	5,3,5	11,26,26	3,11,11	12,47,11	223	149
638	169,307,478	15,7,22	495,726,213	61,60,8	190	149
640	22,5,20	93,136,139	15,63,19	207,522,280	286	149
641	0,4,5	40,41,34	5,6,1	75,101,36	269	149
642	3,13,10	11,11,8	1,0,0	14,19,7	298	149
643	3,11,10	2,8,1	1,1,0	0,0,0	243	149
644	11,24,10	20,21,9	14,24,12	23,34,13	235	149
645	1,7,3	81,49,25	0,1,2	19,92,52	241	149
646	6,17,4	35,25,18	5,8,8	19,53,25	257	149
647	17,14,6	103,65,38	0,14,8	37,133,66	247	149
648	1,2,2	222,196,219	0,5,5	380,697,400	298	149
649	129,165,150	6,0,0	182,246,145	13,6,9	242	149
650	0,3,5	25,39,23	5,1,3	48,30,24	231	149
652	1,3,0	89,131,128	0,1,1	91,235,81	236	149
653	0,1,1	54,87,86	2,1,0	104,218,70	252	149
654	6,14,14	74,60,50	3,10,16	58,96,51	252	149
655	57,33,43	48,58,36	30,52,24	78,127,57	239	149
656	1,2,2	29,60,24	0,0,0	18,34,29	249	149
657	18,20,5	3,0,0	8,12,20	0,1,0	298	149
659	3,13,7	2,2,0	0,2,0	0,0,0	276	149
660	3,13,7	413,436,282	0,2,0	334,469,245	279	149
661	20,18,8	20,47,18	5,22,1	10,21,10	298	149
664	9,5,0	32,25,15	0,1,0	30,18,11	227	149
665	6,13,10	126,213,123	12,12,4	146,153,97	242	149
666	2,6,3	75,62,68	3,8,1	66,127,77	228	149
667	16,14,15	76,77,68	4,7,1	82,136,41	238	149
668	0,1,1	14,5,2	2,1,0	49,44,28	231	149
669	68,94,114	1,2,3	110,94,43	5,14,1	273	149
670	3,0,0	8,10,4	0,5,0	5,6,2	229	149
671	7,2,2	76,141,97	5,1,2	15,117,48	229	149
672	47,56,27	0,0,0	31,83,54	0,0,5	214	149
673	13,32,32	8,11,9	55,43,28	30,32,12	200	149
674	15,26,24	0,2,0	10,44,16	0,0,0	247	149
675	0,0,0	159,209,177	0,2,0	204,235,120	242	149
677	12,10,13	104,118,95	14,10,9	111,197,97	224	149
678	15,7,18	58,83,77	5,11,11	76,189,83	221	149
679	118,188,205	0,0,5	321,405,236	31,34,15	298	149
680	76,89,69	0,0,0	41,94,57	8,16,5	262	149
681	71,85,67	4,5,4	37,89,50	22,45,20	251	149
683	5,0,5	192,246,215	5,9,1	197,271,109	230	149
684	14,13,13	214,223,230	19,18,13	229,397,196	218	149
685	95,118,159	82,67,65	12,34,18	69,138,56	298	149
686	8,9,16	59,63,39	23,27,11	109,122,61	298	149
687	24,35,27	93,97,76	29,42,21	78,244,126	271	149
689	110,125,89	0,1,4	91,204,108	3,2,2	248	149
690	2,0,6	30,40,31	2,6,2	49,62,43	232	149
691	10,15,9	247,423,353	15,13,1	490,593,273	222	149
693	7,8,3	37,38,22	0,7,1	13,50,16	298	149
695	2,4,10	236,235,247	4,8,2	292,428,249	228	149
696	5,24,20	6,0,5	26,31,11	2,3,4	237	149
697	1,2,2	35,29,20	0,1,0	21,71,17	234	149
698	11,15,13	36,48,37	14,24,18	50,76,22	241	149
699	7,15,15	0,0,0	27,26,14	2,2,0	290	149
700	12,23,30	2,2,0	17,30,25	6,15,10	243	149
701	6,11,10	78,63,81	6,5,6	39,107,47	298	149
702	1,2,10	1,0,0	2,3,4	0,0,0	187	149
703	0,2,1	86,110,53	0,0,0	57,122,65	281	149
704	39,47,63	8,3,4	69,82,55	23,11,12	225	149
705	14,19,27	60,83,66	40,25,14	41,93,32	247	149
706	119,136,112	4,5,3	123,200,87	5,6,6	298	149
707	3,3,1	25,20,14	2,2,0	27,28,14	254	149
709	0,6,0	2,5,1	0,0,1	7,6,2	298	149
710	21,29,15	263,298,320	21,36,25	335,679,393	261	149
712	37,32,36	187,198,209	61,55,41	253,364,231	235	149
713	0,0,4	6,2,27	0,0,0	5,3,8	246	149
715	35,38,39	130,139,120	7,14,8	128,191,82	298	149
716	30,30,32	85,77,93	4,7,3	58,118,74	298	149
717	22,22,18	189,229,168	7,8,7	157,290,150	298	149
719	6,14,6	131,140,181	5,14,5	181,336,157	249	149
720	7,10,5	24,46,16	4,20,5	21,59,19	222	149
722	0,0,2	68,103,98	1,0,0	184,175,74	236	149
723	1,11,0	18,19,12	0,3,6	4,8,15	244	149
724	276,361,321	9,2,2	369,471,259	5,10,7	169	149
725	4,7,2	189,169,130	0,0,0	125,235,120	226	149
727	74,90,115	0,0,0	95,131,56	1,4,0	268	149
728	25,37,45	45,53,43	34,40,21	50,93,53	252	149
729	0,3,0	19,32,15	0,2,3	4,51,12	223	149
734	0,4,0	19,36,21	0,0,1	38,45,10	244	149
735	0,4,2	37,35,42	2,1,3	57,85,67	298	149
736	8,5,3	56,70,59	3,3,1	71,77,26	261	149
737	9,14,3	229,260,237	3,4,3	337,292,157	273	149
739	11,21,13	41,47,44	9,14,7	46,98,37	260	149
740	100,162,96	0,4,0	81,268,103	0,0,0	232	149
741	2,0,3	0,5,0	1,7,6	2,4,2	246	149
744	10,8,4	30,49,37	4,9,3	26,89,49	244	149
745	7,1,1	58,57,51	0,1,0	18,45,30	298	149
746	23,37,28	78,157,109	14,19,3	80,166,68	218	149
749	2,2,1	80,104,99	2,6,4	75,107,65	245	149
750	80,56,39	5,8,7	29,93,38	7,47,16	250	149
751	0,0,0	78,109,77	0,3,1	103,152,72	241	149
754	8,2,6	8,1,9	5,16,8	8,16,27	227	149
756	25,23,27	51,77,67	23,13,6	94,108,50	259	149
758	44,39,44	130,169,137	37,25,23	181,227,106	298	149
759	0,0,0	1,18,16	2,0,0	33,32,18	235	149
760	64,81,87	0,3,1	76,146,66	1,5,2	229	149
761	2,4,2	167,280,192	8,2,3	288,389,189	242	149
762	0,0,1	38,30,41	0,0,0	56,61,25	238	149
763	211,252,231	0,0,0	211,393,208	0,0,4	229	149
765	1,0,0	78,86,80	2,0,0	50,85,19	263	149
766	5,5,3	81,94,106	3,8,0	105,167,73	231	149
767	8,7,11	28,29,19	8,9,7	31,64,41	239	149
769	1,1,3	21,29,55	0,4,1	53,71,36	231	149
770	1,4,1	0,0,2	1,5,1	0,0,0	261	149
771	0,1,0	73,90,60	0,0,1	100,144,69	236	149
772	0,0,0	8,8,3	0,3,2	5,12,7	234	149
773	4,9,3	53,70,45	6,5,1	38,114,49	257	149
774	64,93,49	15,5,2	2,20,3	2,0,1	298	149
775	6,14,12	826,1063,857	10,19,8	1222,1441,743	223	149
776	50,75,59	630,776,680	38,69,28	896,1138,562	239	149
777	22,51,30	0,2,1	41,69,43	8,2,2	260	149
778	26,9,14	143,212,189	12,18,19	133,273,132	234	149
779	0,2,0	65,79,83	0,0,0	108,121,50	232	149
781	8,8,6	105,164,131	6,6,2	180,264,166	231	149
784	97,84,81	7,8,16	85,107,49	0,6,4	290	149
785	64,65,52	10,10,10	58,67,28	35,35,15	246	149
786	4,1,0	28,26,19	4,2,0	45,45,13	283	149
787	18,21,21	0,4,1	26,50,23	10,15,5	298	149
789	22,34,8	477,443,461	2,14,1	176,265,140	247	149
790	17,20,14	7,16,10	14,21,14	9,25,2	298	149
791	2,3,2	45,46,55	3,5,0	80,56,20	262	149
792	79,105,63	9,5,4	26,33,13	15,24,17	216	149
793	85,115,74	15,9,8	22,23,17	2,5,7	298	149
794	2,0,0	41,71,53	1,0,2	49,117,63	298	149
800	10,19,19	363,321,326	4,21,18	348,544,270	263	149
801	5,3,2	7,4,11	1,6,2	11,8,7	229	149
804	0,2,0	56,50,55	0,2,3	29,62,28	223	149
805	1,1,1	5,2,0	1,0,1	2,4,0	236	149
806	2,15,7	53,71,28	2,0,1	46,89,54	220	149
807	26,31,31	1127,1227,1217	33,24,11	767,758,385	259	149
808	494,460,265	0,1,0	281,831,406	0,0,0	225	149
809	9,9,9	4,4,2	1,3,0	5,4,2	298	149
810	260,327,260	41,30,29	287,552,281	43,69,38	298	149
811	5,5,3	188,202,93	3,8,4	151,188,101	240	149
812	0,0,0	43,68,54	0,1,0	49,93,47	236	149
814	229,342,336	4504,5733,5633	371,518,257	4825,9128,4711	221	149
815	0,0,0	22,9,15	0,2,0	9,18,1	241	149
816	199,245,241	1338,1602,1582	41,57,19	1361,2559,1353	233	149
817	114,139,177	1,1,2	81,168,89	1,0,1	256	149
818	14,13,12	0,0,0	3,10,1	0,2,2	245	149
820	1,1,0	28,55,26	0,0,0	28,57,22	235	149
822	9,15,20	53,95,69	4,14,5	97,131,64	244	149
823	15,19,16	17,36,18	12,11,5	7,18,13	223	149
824	0,0,0	8,15,5	0,1,0	3,6,5	251	149
825	15,28,7	34,50,14	2,6,4	2,23,11	253	149
826	7,6,3	1,8,4	3,6,1	5,1,2	244	149
827	4,7,4	112,159,187	9,4,4	174,179,96	219	149
828	1513,1796,1387	55,78,64	2229,4209,2154	125,170,76	298	149
829	4,7,3	10,16,8	0,1,3	7,16,5	226	149
830	40,45,28	4,11,7	17,41,18	8,7,2	298	149
831	5,7,11	66,83,62	7,22,4	39,77,31	237	149
832	21,22,24	0,0,0	13,14,9	1,2,0	298	149
833	1,7,3	59,44,47	0,0,2	60,77,42	243	149
834	329,452,420	2,2,0	550,1072,558	2,2,0	298	149
835	1,0,0	8,22,19	2,0,0	15,23,7	231	149
836	3,10,7	0,4,7	2,15,8	2,0,0	218	149
837	1,0,2	52,78,48	2,2,0	52,104,36	225	149
838	37,48,67	17,22,11	75,78,65	16,27,19	298	149
839	36,46,67	2017,2513,2500	70,72,61	3569,4251,2017	298	149
841	67,82,80	33,67,84	33,67,22	90,139,76	249	149
842	7,4,3	133,134,144	9,11,2	190,253,137	231	149
843	49,61,63	63,37,52	63,86,47	79,116,57	218	149
844	57,67,66	7,7,18	70,95,52	12,25,5	230	149
845	5,8,5	10,22,14	2,2,0	5,14,14	248	149
847	0,5,11	9,23,10	4,7,2	10,21,11	226	149
848	9,1,6	522,550,615	1,1,3	398,574,294	239	149
850	1,1,3	175,176,115	3,0,0	140,267,98	225	149
851	29,29,22	247,318,197	6,17,11	149,305,160	221	149
854	17,13,13	77,44,41	27,43,14	45,154,54	223	149
855	66,87,118	0,6,1	91,191,79	6,10,0	298	149
856	4,11,11	236,241,110	5,21,0	126,351,134	217	149
857	14,33,24	218,288,292	26,29,25	219,324,169	298	149
858	2,3,0	41,75,51	4,1,0	43,29,17	220	149
859	1,4,2	61,69,57	0,3,1	55,50,36	242	149
860	12,11,8	356,467,428	5,30,9	523,822,392	226	149
861	7,10,16	0,0,0	14,18,8	5,0,4	298	149
862	4,5,12	0,0,0	13,11,6	0,2,0	298	149
863	58,86,47	68,57,31	23,41,29	35,85,55	224	149
864	0,1,2	60,83,96	3,2,0	63,114,58	218	149
865	147,167,129	4429,5162,3002	63,134,70	2468,5421,2635	240	149
867	484,523,514	30,20,26	387,704,456	51,63,38	238	149
868	14,20,13	104,108,152	17,17,2	178,241,136	265	149
869	1,4,8	33,25,18	0,0,0	13,42,15	233	149
870	8,27,17	219,284,226	19,22,18	182,459,213	250	149
871	4,14,11	0,0,2	3,6,9	1,1,0	268	149
873	10,2,6	110,128,137	10,13,3	175,229,150	219	149
874	13,40,33	639,765,667	11,20,19	472,1136,582	222	149
875	0,0,0	139,125,112	1,0,0	77,199,95	253	149
877	14,18,28	780,1017,837	15,27,12	925,1214,571	298	149
878	2,2,1	44,48,48	2,3,3	31,55,24	228	149
879	9,14,15	163,160,149	13,9,6	153,215,107	241	149
880	19,38,28	18,37,26	28,42,23	30,57,21	283	149
881	1,0,4	67,79,37	2,5,2	61,99,53	298	149
882	8,5,9	13,4,2	6,20,4	13,16,10	224	149
883	970,789,950	2,5,12	512,561,353	5,6,8	232	149
884	0,8,4	107,104,101	3,1,0	80,124,63	298	149
886	11,9,9	17,24,32	4,13,6	8,29,33	283	149
887	1,4,6	2,1,0	4,2,0	7,12,2	231	149
888	16,12,21	675,855,858	5,11,4	1126,1557,782	298	149
889	72,89,81	46,53,51	52,78,46	44,60,45	237	149
890	30,63,31	0,0,0	34,57,39	0,2,0	298	149
891	27,53,27	0,2,0	32,41,32	2,4,7	253	149
892	28,25,21	141,128,67	21,35,25	79,84,41	246	149
893	0,1,1	0,0,0	0,0,2	0,1,0	232	149
895	0,2,0	43,63,22	6,1,1	37,46,33	237	149
897	2,0,2	25,31,22	0,1,2	33,38,18	238	149
900	2,3,1	0,0,1	0,2,1	0,0,0	232	149
901	8,8,13	9,11,15	1,9,0	13,38,31	225	149
902	8,10,14	30,44,41	3,11,1	19,42,19	233	149
903	2,3,3	175,269,183	0,0,0	153,255,179	239	149
904	0,0,0	2,5,12	1,0,1	4,5,4	298	149
906	12,21,12	0,0,0	10,23,9	0,2,2	248	149
908	53,96,93	4,3,3	38,50,23	43,39,20	212	149
910	8,8,12	31,30,19	11,10,4	39,25,20	249	149
913	28,33,14	463,433,233	23,18,13	211,330,155	233	149
914	257,219,147	0,0,0	199,506,212	0,2,3	241	149
915	1,0,0	10,5,0	2,2,1	5,11,4	248	149
916	32,57,54	0,1,7	72,70,36	10,23,10	239	149
917	4,13,7	523,662,387	3,13,3	500,897,474	298	149
918	62,46,73	37,64,45	5,30,13	62,105,49	225	149
921	0,1,2	35,31,26	0,11,0	22,86,23	223	149
922	46,36,33	2,0,0	26,43,19	0,0,1	218	149
924	29,112,93	0,4,0	16,32,37	0,0,0	205	149
927	49,102,76	6188,6971,7121	78,136,88	10492,17008,8734	238	149
928	23,33,47	6,11,5	59,57,40	16,13,5	275	149
931	10,7,6	10,21,9	0,0,0	5,22,8	249	149
932	3,4,3	111,141,159	7,10,3	144,113,50	298	149
933	117,163,119	118,145,76	43,55,34	121,223,119	298	149
934	3,9,3	130,141,140	5,10,6	133,261,136	234	149
935	6,14,2	103,119,70	0,6,5	65,113,38	220	149
936	2,5,3	66,60,55	8,5,0	73,116,74	257	149
937	18,22,30	149,212,183	7,13,3	218,230,124	257	149
938	17,25,21	19,14,13	31,54,20	59,44,33	236	149
939	25,15,15	200,222,191	10,7,9	249,261,171	236	149
940	13,25,15	649,633,652	15,17,14	819,1530,731	298	149
941	24,22,19	4,2,4	24,79,19	13,23,11	260	149
942	67,101,83	1,0,1	70,155,65	6,1,0	261	149
943	18,17,11	205,222,204	16,15,11	263,432,195	298	149
944	198,314,276	129,109,121	33,44,42	168,204,102	261	149
945	17,7,15	53,81,39	1,2,1	19,55,29	256	149
946	0,2,0	74,71,50	1,1,0	54,69,32	232	149
947	0,1,0	11,9,8	0,1,0	23,13,16	231	149
948	19,23,30	1056,1310,1171	36,90,41	1109,1955,984	234	149
949	1,5,3	172,166,117	0,10,5	155,334,191	241	149
950	3,7,9	167,254,231	5,7,2	249,337,145	298	149
951	94,107,81	2,0,0	99,171,63	0,0,0	298	149
953	7,3,11	24,25,21	0,2,0	28,44,10	232	149
954	39,40,34	879,960,872	40,32,15	931,1590,853	254	149
956	3,3,5	150,173,74	2,5,1	73,83,51	235	149
957	0,0,1	35,19,16	0,4,1	14,18,25	233	149
960	66,119,95	2,3,2	86,103,52	2,3,1	298	149
961	69,123,97	155,239,139	90,105,56	424,413,192	298	149
963	5,14,4	147,133,142	7,6,4	139,209,120	227	149
964	32,30,22	0,0,6	18,32,14	0,3,0	229	149
965	34,40,27	1,2,0	7,20,14	4,4,2	298	149
966	88,97,113	51,60,70	110,134,58	180,159,81	260	149
967	95,114,121	0,1,4	169,193,110	6,3,2	264	149
970	262,390,378	0,0,1	315,482,247	1,8,0	261	149
971	17,27,19	51,55,61	16,34,8	26,68,21	217	149
972	4,1,5	44,57,45	5,7,11	25,58,24	268	149
974	15,17,14	517,542,544	1,12,4	312,443,247	236	149
975	2,6,2	103,118,129	9,7,4	133,156,92	241	149
976	24,65,27	2,9,8	53,48,29	17,14,13	277	149
980	9,5,12	2980,2389,3469	2,9,7	6246,8650,4469	247	149
981	38,22,35	3,5,8	15,41,16	7,32,8	238	149
982	1,1,0	0,0,0	4,3,3	1,0,2	249	149
983	2,2,2	0,0,0	0,2,0	2,2,1	298	149
984	4,0,0	0,0,0	0,1,0	1,2,0	252	149
985	2,6,2	84,138,81	4,4,1	99,128,72	249	149
986	19,11,33	96,217,161	16,23,12	333,352,168	236	149
987	106,101,113	0,4,0	100,153,89	0,0,0	298	149
988	52,55,70	31,21,32	38,80,42	46,38,33	269	149
991	56,78,66	4997,5203,5713	45,72,35	8272,14545,5763	298	149
992	0,2,3	703,942,826	0,0,0	247,380,149	251	149
993	247,362,328	0,0,0	334,349,213	1,0,0	207	149
994	2,14,12	62,72,90	8,23,10	81,176,76	298	149
996	468,689,629	0,0,0	574,836,566	0,0,2	214	149
997	7,11,17	0,1,3	6,11,1	0,2,7	217	149
999	17,22,27	1,2,0	18,22,13	1,0,0	267	149
1000	13,10,5	304,332,219	8,12,4	256,345,168	236	149
1001	138,169,177	38,70,64	11,14,8	79,143,50	230	149
1002	3,6,3	16,26,11	0,2,0	14,15,24	270	149
1003	4,1,5	97,272,331	1,8,0	73,194,71	241	149
1004	2,0,1	34,51,34	0,4,2	47,61,13	234	149
1005	1,0,0	49,74,60	0,1,0	41,116,59	265	149
1006	4,12,5	2,5,1	1,11,6	0,4,4	238	149
1007	15,23,25	38,36,46	6,26,14	39,50,38	298	149
1008	0,0,0	89,117,61	0,6,0	94,135,65	234	149
1010	28,27,13	38,25,23	14,9,7	10,29,18	257	149
1012	87,92,79	0,0,1	57,86,74	0,5,1	286	149
1014	0,0,4	33,31,39	0,0,0	49,62,30	241	149
1015	2,3,3	48,18,17	2,3,2	4,23,2	298	149
1016	13,5,14	93,117,96	20,32,14	101,215,85	284	149
1017	0,0,0	1,8,7	2,0,0	6,4,0	239	149
1018	15,30,11	0,0,1	9,21,17	2,7,2	259	149
1021	1,3,1	20,30,32	0,4,0	19,30,28	235	149
1022	0,3,1	28,23,32	4,3,0	14,46,14	213	149
1024	2,3,7	73,113,123	2,7,0	123,135,58	251	149
1025	289,307,284	88,144,123	330,396,183	140,199,86	298	149
1026	71,74,69	151,149,160	44,71,23	156,266,126	248	149
1027	3,1,2	79,79,71	1,1,2	41,130,45	235	149
1030	27,32,18	1,0,0	12,29,22	1,0,0	264	149
1031	2,1,1	85,129,80	0,1,0	66,114,38	238	149
1032	28,40,34	84,66,63	0,4,2	46,111,57	236	149
1033	3,1,4	26,36,29	6,2,2	65,64,38	236	149
1034	24,17,15	2,0,2	10,17,10	3,1,5	240	149
1036	4,19,13	288,311,276	8,16,11	412,351,197	230	149
1040	13,9,2	149,87,99	11,19,11	92,216,121	215	149
1041	1,1,1	0,0,0	0,4,3	0,2,0	275	149
1045	65,72,71	19,19,23	15,66,15	18,60,12	243	149
1046	10,14,14	0,3,0	6,8,5	0,0,0	232	149
1047	22,28,28	41,71,33	11,32,21	51,112,44	267	149
1048	10,8,15	36,41,31	1,17,9	15,26,16	216	149
1049	24,47,49	155,178,175	36,42,16	218,212,161	230	149
1050	14,9,5	6,2,8	4,4,3	0,7,0	298	149
1051	0,6,3	106,135,123	8,6,6	134,167,82	294	149
1052	4,3,0	11,6,4	0,0,0	0,10,6	298	149
1054	3,6,8	45,57,66	0,2,4	62,98,40	266	149
1056	8,11,17	280,252,281	7,6,5	350,362,231	238	149
1057	31,15,9	32,26,34	15,6,7	21,13,10	298	149
1058	14,39,33	130,213,203	49,38,23	156,265,123	235	149
1059	95,151,142	98,147,154	13,32,13	169,293,128	275	149
1061	5,1,0	18,8,1	0,0,0	0,0,1	220	149
1062	0,0,0	126,223,109	1,0,0	97,161,66	235	149
1063	0,1,0	21,19,23	0,0,0	7,32,2	236	149
1064	20,40,37	0,0,0	26,28,15	0,1,0	178	149
1066	21,30,36	12,29,12	5,22,14	20,26,16	229	149
1067	2,1,0	53,60,36	0,2,2	49,72,42	298	149
1068	22,23,23	58,74,59	25,40,24	48,114,47	250	149
1070	70,82,100	626,720,756	83,138,75	1059,1230,578	236	149
1071	19,16,8	59,86,50	2,9,2	102,82,46	258	149
1072	6,3,7	57,47,44	0,2,2	65,78,34	234	149
1073	12,19,19	4,15,4	43,68,21	7,19,17	290	149
1074	0,10,6	143,192,178	6,9,4	89,296,162	238	149
1075	3,3,2	64,119,24	0,3,0	24,42,8	233	149
1076	14,16,8	205,257,119	4,2,2	79,192,72	250	149
1078	1,0,0	12,30,22	0,0,0	15,30,11	237	149
1080	3,0,0	7,19,1	0,0,0	12,9,4	234	149
1082	3,15,9	652,1024,870	5,4,0	702,865,318	236	149
1083	0,3,5	0,0,0	5,6,3	0,1,0	268	149
1084	23,18,28	100,63,82	6,8,5	77,135,76	220	149
1085	4,4,4	67,72,67	0,3,3	37,60,42	262	149
1087	19,35,29	0,0,0	34,68,41	6,2,0	298	149
1088	106,183,132	34,33,36	158,281,141	38,111,81	256	149
1089	0,0,0	5,14,13	2,1,0	16,18,12	217	149
1091	36,63,52	2,0,2	54,74,51	0,0,0	241	149
1092	12,30,14	49,87,40	2,0,4	12,42,28	250	149
1093	2,1,0	21,18,9	2,0,0	11,20,5	238	149
1094	0,0,0	37,53,48	0,1,0	93,103,46	239	149
1095	36,40,18	89,101,59	7,9,3	34,92,40	245	149
1096	0,2,1	74,117,109	2,5,0	105,120,50	241	149
1097	2,3,10	0,0,0	0,18,4	0,2,0	228	149
1098	9,12,22	0,0,0	11,21,4	0,1,0	235	149
1099	0,1,0	11,16,22	0,0,0	19,30,6	248	149
1100	8,8,3	53,82,62	0,8,0	18,13,5	231	149
1101	29,44,26	2,0,1	25,43,20	0,5,2	225	149
1103	9,11,12	50,68,69	4,10,1	57,118,50	249	149
1105	9,19,9	57,69,42	8,20,8	53,86,54	216	149
1107	4,2,1	66,77,36	0,5,1	76,68,28	225	149
1108	4,5,9	110,209,166	11,10,1	141,167,96	241	149
1109	1654,1863,1755	45,40,36	2811,3114,1681	67,81,35	175	149
1110	10,8,5	43,65,35	11,5,1	31,42,23	298	149
1111	15,14,10	67,69,43	0,12,4	40,106,27	298	149
1112	3,4,5	93,114,108	3,4,3	124,201,75	298	149
1115	16,20,19	0,1,0	11,41,32	0,0,0	298	149
1116	1,0,0	58,65,53	3,3,2	45,60,32	298	149
1117	17,16,16	4,5,4	14,37,16	18,66,24	244	149
1119	15,17,17	845,912,812	13,36,17	600,1597,690	252	149
1121	17,18,16	204,261,222	20,26,13	227,386,185	298	149
1122	0,2,0	7,3,7	0,0,0	8,7,8	298	149
1123	101,182,194	97,104,84	76,160,57	146,205,88	250	149
1125	26,36,19	12,14,10	16,51,20	9,10,4	298	149
1126	2,3,2	141,105,83	7,12,2	159,271,107	276	149
1127	7,2,14	58,82,61	7,4,2	147,190,88	242	149
1128	12,13,12	109,102,66	8,12,5	136,234,106	245	149
1129	45,56,48	98,54,22	47,98,44	77,140,83	229	149
1130	74,114,87	6,1,5	97,151,87	4,8,1	298	149
1132	2,1,1	415,374,233	2,8,2	197,521,238	298	149
1133	36,28,29	151,176,101	9,14,3	90,276,119	231	149
1134	41,42,54	371,354,316	19,69,20	327,1080,547	224	149
1135	7,9,2	5,0,1	6,11,12	5,8,2	298	149
1137	8,18,35	269,437,397	30,12,19	445,769,337	240	149
1138	12,17,19	72,95,70	16,20,11	103,106,44	232	149
1139	2,1,8	110,109,110	5,2,1	140,173,108	236	149
1141	16,13,33	165,273,232	31,26,16	327,475,204	239	149
1143	24,51,41	0,7,2	29,96,40	6,1,0	226	149
1144	7,12,4	150,112,119	1,2,0	86,189,70	260	149
1145	4,8,13	141,208,212	1,15,4	247,306,167	226	149
1147	3,15,4	1,4,0	0,6,2	2,4,0	298	149
1148	0,0,1	37,41,46	0,2,1	19,48,17	235	149
1149	8,3,4	710,885,657	8,11,3	652,1195,600	243	149
1151	4,5,6	232,249,276	3,4,6	157,172,113	226	149
1152	5,8,2	0,0,0	2,20,9	0,2,0	242	149
1153	24,44,24	64,147,73	6,12,2	34,59,21	298	149
1155	15,24,19	121,168,150	7,19,13	170,295,166	233	149
1161	38,35,22	3,2,0	25,69,17	4,7,1	237	149
1162	0,0,8	0,0,3	0,1,0	0,3,0	235	149
1164	1,0,2	33,27,26	3,1,2	27,92,51	227	149
1165	3,3,3	12,5,11	3,6,1	6,14,9	218	149
1167	9,5,6	103,141,96	6,15,15	52,153,66	223	149
1168	14,16,19	1205,884,873	4,17,7	822,1484,743	230	149
1169	4,7,8	94,137,120	2,5,1	123,204,76	230	149
1170	19,23,20	1001,1195,1133	13,14,8	1916,2141,1118	234	149
1171	2,0,0	38,38,39	1,2,0	33,42,11	228	149
1172	1,10,8	0,0,0	5,3,1	0,2,0	298	149
1173	1,9,7	16,9,2	1,3,0	0,3,6	298	149
1174	0,3,1	83,77,59	1,1,0	74,152,66	236	149
1175	68,84,101	28,21,32	109,213,99	44,72,42	248	149
1176	3,3,2	87,126,129	0,5,1	98,146,82	228	149
1177	2,14,10	30,22,9	2,6,1	13,18,16	224	149
1178	2,5,3	109,90,95	0,1,2	172,190,99	245	149
1179	3,12,9	313,353,254	5,14,2	248,316,215	251	149
1180	192,271,195	99,111,87	214,303,179	49,106,39	298	149
1181	2,1,0	95,188,92	0,1,1	65,111,72	284	149
1182	3,5,3	1,7,4	7,5,2	19,8,2	255	149
1183	2,0,0	13,27,11	0,0,0	4,11,2	241	149
1185	19,14,29	15032,14633,15875	34,60,41	22686,42962,22971	239	149
1187	8345,8664,8978	0,0,1	11111,24081,13589	1,3,1	215	149
1190	12,6,7	4,6,0	19,16,13	2,6,6	229	149
1191	31,37,30	19,48,23	9,49,24	62,120,58	287	149
1192	14,18,10	1,2,0	21,22,10	6,11,8	298	149
1193	1,1,1	23,30,13	0,0,0	12,38,9	226	149
1194	5,11,21	98,103,97	9,12,9	33,81,41	298	149
1195	368,443,367	0,2,1	552,713,409	0,0,0	282	149
1196	23,58,26	5,0,0	20,65,36	2,6,1	238	149
1197	10,11,8	306,408,333	13,11,6	293,480,216	237	149
1198	178,115,82	5,4,0	65,212,86	6,2,1	270	149
1199	46,46,34	0,0,1	19,53,17	0,6,0	226	149
1202	23,54,55	11,5,6	62,102,44	22,25,15	229	149
1203	8,21,10	35,55,38	25,68,24	44,130,46	298	149
1204	4,8,2	67,47,59	1,0,4	38,48,33	224	149
1205	4,6,7	187,206,223	9,12,2	248,321,188	298	149
1207	469,598,538	3,5,4	354,692,351	0,9,3	298	149
1208	6,3,5	0,2,0	0,9,5	0,0,0	242	149
1209	0,1,4	19,21,26	0,0,0	50,52,25	267	149
1211	3,2,3	95,208,167	0,0,0	213,199,118	248	149
1212	0,0,1	34,49,30	0,0,0	21,41,16	244	149
1213	0,2,0	18,39,16	0,0,0	8,22,1	223	149
