ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
625	132,117,114	7,3,9	99,168,96	23,24,19	201	149
626	5,3,3	29,30,13	21,22,9	3,16,10	152	149
627	102,166,110	0,0,0	69,146,63	0,4,0	156	149
628	1,2,0	96,119,98	0,2,0	51,94,26	150	149
629	0,0,0	2,8,9	4,0,0	4,6,6	169	149
630	0,0,0	19,63,25	0,0,2	27,21,7	152	149
631	181,218,187	1,1,0	209,380,188	0,0,0	163	149
632	0,0,1	38,42,51	1,1,2	43,82,29	211	149
633	259,354,304	2,0,0	344,502,207	0,0,0	213	149
634	114,174,150	0,4,2	123,250,173	0,0,0	208	149
635	30,52,48	5,5,5	39,56,26	7,12,7	157	149
636	4,15,6	289,560,582	5,14,6	559,1125,752	191	149
637	10,6,4	935,1015,841	4,13,3	796,1379,710	152	149
638	5,7,4	155,239,139	6,5,5	424,413,192	151	149
639	1,1,0	98,124,107	0,0,0	53,146,44	175	149
641	302,432,360	1,1,6	610,736,353	7,16,9	160	149
642	14,19,10	4,13,13	31,17,13	8,3,5	298	149
644	10,23,8	7,8,1	12,27,7	6,19,2	272	149
645	22,24,17	398,575,440	14,15,13	634,888,395	152	149
647	113,92,108	0,0,2	181,200,112	8,6,0	178	149
648	85,67,75	0,4,0	108,111,80	0,0,0	178	149
649	58,50,50	0,4,0	63,80,50	0,0,0	182	149
650	4,4,7	31,21,32	1,7,3	46,38,33	152	149
653	1,3,1	157,158,140	1,4,1	166,317,134	152	149
654	4,2,3	2,0,0	1,6,2	0,0,0	193	149
655	2,5,1	1,7,10	7,9,6	17,15,2	154	149
656	0,1,2	47,52,49	0,0,0	119,113,65	214	149
657	121,192,174	14,14,14	130,190,98	5,14,2	175	149
658	2,0,0	118,169,53	0,3,0	58,130,68	152	149
659	33,4,10	6,3,0	17,21,13	1,6,2	160	149
661	2,0,0	98,115,124	1,1,3	107,233,115	156	149
662	347,401,290	28,32,3	327,555,305	8,14,11	292	149
663	24,35,41	5,15,14	15,35,13	1,9,10	174	149
664	3,5,4	666,892,734	3,2,1	823,1115,648	223	149
665	142,202,141	1,2,1	127,192,72	3,5,2	185	149
666	11,15,6	32,57,45	37,46,17	30,31,20	152	149
667	12,19,6	0,0,0	5,18,0	2,0,0	266	149
668	1,1,0	20,44,35	0,3,0	16,27,4	203	149
669	0,0,0	25,56,28	0,3,0	23,29,12	205	149
672	0,4,0	14,12,13	0,0,0	26,23,20	154	149
673	0,0,0	1,0,1	0,0,1	0,1,0	151	149
675	0,1,0	0,2,0	1,0,0	0,0,0	155	149
676	0,0,1	13,24,9	0,1,0	16,32,11	171	149
677	30,34,19	0,1,0	17,32,26	0,0,0	298	149
678	3,3,2	4903,4772,3700	2,3,1	3846,9242,4249	152	149
679	0,1,0	18,4,14	0,0,0	10,7,5	230	149
681	15,16,33	37,60,46	20,19,19	142,126,64	214	149
682	3,0,1	74,123,109	0,0,1	191,178,71	199	149
683	5,14,7	7,21,13	7,22,15	6,26,7	298	149
684	72,62,86	18,36,20	113,178,75	18,59,30	152	149
